,restaurant_id,user_id,is_positive
36885,95,1670,True
36888,95,1699,True
36889,95,1720,True
36893,95,1740,True
36895,95,1773,True
36896,95,1796,True
36899,95,1845,True
36900,95,1855,True
36901,95,1858,True
36906,95,2069,True
36907,95,2117,True
36909,95,2123,True
36911,95,2186,True
36912,95,2229,True
36914,95,2247,True
36916,95,2296,True
36917,95,2321,True
36921,95,2380,True
36924,95,2381,True
36925,95,2386,True
36930,95,2461,True
36932,95,2466,True
36933,95,2475,True
36938,95,2540,True
36939,95,2569,True
36941,95,2666,True
36946,95,2796,True
36948,95,2857,True
36950,95,2943,True
36952,95,3064,True
36954,95,3108,True
36956,95,3118,True
36957,95,3120,True
36959,95,3121,True
36962,95,3135,True
36964,95,3141,True
36968,95,3163,True
36970,95,3228,True
36972,95,3258,True
36973,95,3299,True
36979,95,3355,True
36982,95,3386,True
36985,95,3468,True
36987,95,3479,True
36991,95,3550,True
36994,95,3598,True
36995,95,3630,True
36996,95,3658,True
36997,95,3776,True
37000,95,3803,True
37001,95,3818,True
37004,95,3858,True
37006,95,3950,True
37011,95,4177,True
37012,95,4193,True
37014,95,4251,True
37017,95,4328,True
37019,95,4334,True
37021,95,4406,True
37024,95,4452,True
37026,95,4543,True
37032,95,4986,True
37038,95,5069,True
37042,95,5162,True
37046,95,5347,True
37049,95,5360,True
37054,95,5475,True
37056,95,5497,True
37057,95,5498,True
37061,95,5587,True
37063,95,5685,True
37065,95,5699,True
37068,95,5711,True
37069,95,5797,True
37070,95,5912,True
37074,95,5959,True
37078,95,6232,True
37079,95,6255,True
37081,95,6272,True
37082,95,6277,True
37085,95,6629,True
37086,95,6667,True
37087,95,6692,True
37090,95,6733,True
37091,95,6762,True
37093,95,6980,True
37094,95,7003,True
37098,95,7032,True
37100,95,7044,True
37101,95,7188,True
37103,95,7209,True
37105,95,7296,True
37108,95,7448,True
37114,97,13,True
37115,97,14,True
37117,97,30,True
37118,97,38,True
37120,97,43,True
37124,97,61,True
37125,97,62,True
37130,97,143,True
37132,97,152,True
37134,97,186,True
37135,97,194,True
37144,97,328,True
37146,97,335,True
37148,97,353,True
37151,97,442,True
37153,97,447,True
37156,97,457,True
37157,97,498,True
37160,97,507,True
37161,97,521,True
37162,97,535,True
37165,97,589,True
37168,97,636,True
37172,97,662,True
37173,97,674,True
37175,97,688,True
37176,97,710,True
37177,97,721,True
37179,97,725,True
37180,97,726,True
37183,97,757,True
37184,97,782,True
37185,97,792,True
37187,97,793,True
37189,97,798,True
37191,97,799,True
37195,97,819,True
37199,97,896,True
37200,97,905,True
37202,97,917,True
37206,97,956,True
37207,97,958,True
37208,97,960,True
37211,97,1007,True
37213,97,1045,True
37214,97,1069,True
37215,97,1072,True
37219,97,1133,True
37221,97,1157,True
37222,97,1169,True
37223,97,1181,True
37225,97,1227,True
37226,97,1250,True
37231,97,1322,True
37233,97,1357,True
37235,97,1428,True
37242,97,1588,True
37243,97,1593,True
37244,97,1595,True
37247,97,1635,True
37249,97,1669,True
37251,97,1693,True
37254,97,1699,True
37256,97,1738,True
37257,97,1751,True
37259,97,1778,True
37261,97,1845,True
37262,97,1926,True
37264,97,1953,True
37266,97,1969,True
37268,97,1978,True
37270,97,1982,True
37273,97,2031,True
37275,97,2039,True
37278,97,2076,True
37281,97,2186,True
37282,97,2216,True
37284,97,2219,True
37286,97,2221,True
37289,97,2230,True
37292,97,2349,True
37294,97,2379,True
37297,97,2444,True
37301,97,2491,True
37304,97,2501,True
37305,97,2510,True
37310,97,2676,True
37312,97,2721,True
37313,97,2825,True
37315,97,2864,True
37318,97,2929,True
37319,97,2940,True
37320,97,3013,True
37321,97,3032,True
37323,97,3118,True
37324,97,3120,True
37327,97,3128,True
37328,97,3135,True
37331,97,3228,True
37332,97,3281,True
37334,97,3333,True
37336,97,3337,True
37338,97,3360,True
37340,97,3380,True
37341,97,3386,True
37346,97,3470,True
37348,97,3520,True
37351,97,3565,True
37353,97,3630,True
37357,97,3818,True
37359,97,3836,True
37363,97,4244,True
37367,97,4338,True
37371,97,4543,True
37372,97,4630,True
37374,97,4793,True
37376,97,4893,True
37379,97,4973,True
37380,97,4977,True
37383,97,4992,True
37384,97,5048,True
37392,97,5440,True
37398,97,5685,True
37400,97,5816,True
37404,97,5959,True
37408,97,6195,True
37410,97,6254,True
37412,97,6461,True
37414,97,6533,True
37416,97,6621,True
37417,97,6640,True
37419,97,6699,True
37420,97,6703,True
37423,97,6748,True
37425,97,6911,True
37427,97,6975,True
37428,97,6980,True
37430,97,7029,True
37431,97,7264,True
37437,98,9,True
37438,98,11,True
37440,98,30,True
37442,98,43,True
37444,98,62,True
37446,98,68,True
37447,98,70,True
37450,98,147,True
37451,98,153,True
37452,98,157,True
37455,98,184,True
37457,98,197,True
37458,98,218,True
37462,98,299,True
37464,98,360,True
37466,98,396,True
37469,98,428,True
37470,98,442,True
37472,98,459,True
37474,98,479,True
37475,98,483,True
37481,98,535,True
37482,98,551,True
37483,98,573,True
37486,98,589,True
37487,98,592,True
37489,98,597,True
37492,98,618,True
37494,98,636,True
37496,98,642,True
37499,98,651,True
37502,98,667,True
37507,98,785,True
37508,98,787,True
37510,98,797,True
37516,98,932,True
37517,98,953,True
37520,98,954,True
37521,98,956,True
37524,98,1040,True
37527,98,1042,True
37528,98,1048,True
37530,98,1105,True
37531,98,1137,True
37533,98,1169,True
37537,98,1206,True
37538,98,1227,True
37546,98,1720,True
37552,98,1761,True
37553,98,1774,True
37554,98,1796,True
37555,98,1856,True
37556,98,1858,True
37557,98,1859,True
37560,98,1871,True
37565,98,2154,True
37566,98,2155,True
37568,98,2186,True
37570,98,2350,True
37572,98,2356,True
37574,98,2364,True
37579,98,2391,True
37581,98,2435,True
37583,98,2448,True
37584,98,2461,True
37587,98,2516,True
37589,98,2528,True
37590,98,2557,True
37591,98,2627,True
37595,98,2757,True
37597,98,2786,True
37602,98,2844,True
37603,98,2846,True
37607,98,2922,True
37609,98,2926,True
37610,98,2953,True
37613,98,2962,True
37617,98,3108,True
37618,98,3118,True
37619,98,3120,True
37621,98,3121,True
37624,98,3149,True
37626,98,3163,True
37627,98,3228,True
37628,98,3281,True
37630,98,3303,True
37632,98,3317,True
37634,98,3324,True
37636,98,3365,True
37637,98,3370,True
37640,98,3391,True
37641,98,3410,True
37644,98,3421,True
37646,98,3468,True
37647,98,3489,True
37648,98,3499,True
37650,98,3520,True
37653,98,3589,True
37655,98,3630,True
37656,98,3658,True
37659,98,3689,True
37660,98,3716,True
37664,98,3844,True
37666,98,3951,True
37667,98,4015,True
37669,98,4038,True
37671,98,4047,True
37674,98,4197,True
37676,98,4212,True
37678,98,4224,True
37680,98,4251,True
37682,98,4307,True
37685,98,4380,True
37688,98,4452,True
37690,98,4474,True
37692,98,4483,True
37696,98,4681,True
37698,98,4893,True
37701,98,4967,True
37702,98,4977,True
37705,98,5005,True
37706,98,5026,True
37710,98,5141,True
37714,98,5253,True
37720,98,5401,True
37723,98,5470,True
37727,98,5487,True
37729,98,5497,True
37733,98,5562,True
37736,98,5671,True
37739,98,5799,True
37740,98,5918,True
37741,98,6040,True
37744,98,6255,True
37746,98,6518,True
37750,98,6640,True
37751,98,6646,True
37753,98,6667,True
37754,98,6678,True
37755,98,6692,True
37756,98,6699,True
37757,98,6758,True
37761,98,6865,True
37762,98,6900,True
37763,98,6901,True
37764,98,7020,True
37766,98,7027,True
37767,98,7060,True
37769,98,7061,True
37770,98,7084,True
37771,98,7093,True
37772,98,7262,True
37773,98,7281,True
37775,98,7296,True
37778,98,7368,True
37789,99,43,True
37790,99,45,True
37792,99,52,True
37796,99,61,True
37797,99,62,True
37803,99,106,True
37805,99,107,True
37807,99,113,True
37810,99,139,True
37812,99,142,True
37815,99,143,True
37816,99,147,True
37817,99,152,True
37821,99,166,True
37825,99,184,True
37826,99,185,True
37829,99,186,True
37830,99,187,True
37832,99,200,True
37834,99,209,True
37836,99,213,True
37837,99,217,True
37840,99,234,True
37841,99,235,True
37842,99,236,True
37844,99,245,True
37845,99,254,True
37847,99,266,True
37850,99,270,True
37851,99,271,True
37854,99,277,True
37855,99,278,True
37856,99,295,True
37860,99,350,True
37865,99,391,True
37867,99,428,True
37870,99,457,True
37872,99,489,True
37876,99,508,True
37878,99,522,True
37879,99,533,True
37881,99,535,True
37883,99,555,True
37885,99,567,True
37887,99,577,True
37889,99,589,True
37893,99,623,True
37895,99,636,True
37897,99,646,True
37900,99,662,True
37905,99,683,True
37908,99,688,True
37910,99,694,True
37912,99,695,True
37913,99,696,True
37915,99,699,True
37916,99,700,True
37920,99,703,True
37921,99,710,True
37924,99,725,True
37926,99,757,True
37927,99,782,True
37929,99,785,True
37930,99,789,True
37932,99,804,True
37936,99,811,True
37938,99,822,True
37940,99,826,True
37943,99,830,True
37946,99,857,True
37949,99,864,True
37950,99,870,True
37952,99,889,True
37954,99,893,True
37957,99,915,True
37960,99,917,True
37961,99,919,True
37964,99,932,True
37969,99,952,True
37972,99,956,True
37973,99,958,True
37974,99,960,True
37977,99,999,True
37979,99,1000,True
37980,99,1001,True
37982,99,1007,True
37984,99,1035,True
37988,99,1044,True
37990,99,1045,True
37995,99,1069,True
37996,99,1072,True
38001,99,1105,True
38004,99,1149,True
38006,99,1169,True
38008,99,1179,True
38012,99,1298,True
38015,99,1305,True
38020,99,1327,True
38026,99,1415,True
38030,99,1428,True
38033,99,1447,True
38034,99,1457,True
38038,99,1496,True
38040,99,1529,True
38042,99,1543,True
38044,99,1544,True
38046,99,1585,True
38049,99,1588,True
38051,99,1593,True
38054,99,1618,True
38057,99,1625,True
38059,99,1633,True
38061,99,1643,True
38064,99,1652,True
38066,99,1654,True
38076,99,1766,True
38078,99,1796,True
38080,99,1821,True
38082,99,1840,True
38085,99,1845,True
38087,99,1864,True
38090,99,1936,True
38091,99,1942,True
38093,99,1953,True
38096,99,1990,True
38098,99,2006,True
38100,99,2015,True
38105,99,2031,True
38107,99,2032,True
38111,99,2068,True
38115,99,2117,True
38117,99,2122,True
38119,99,2123,True
38123,99,2156,True
38124,99,2186,True
38128,99,2220,True
38130,99,2221,True
38132,99,2229,True
38136,99,2306,True
38139,99,2314,True
38147,99,2379,True
38149,99,2380,True
38150,99,2381,True
38151,99,2391,True
38156,99,2452,True
38159,99,2470,True
38161,99,2510,True
38164,99,2519,True
38165,99,2540,True
38166,99,2604,True
38169,99,2660,True
38172,99,2666,True
38175,99,2721,True
38178,99,2730,True
38180,99,2761,True
38182,99,2796,True
38183,99,2804,True
38188,99,2877,True
38190,99,2895,True
38195,99,2945,True
38196,99,2958,True
38198,99,2966,True
38200,99,3021,True
38201,99,3025,True
38204,99,3108,True
38207,99,3117,True
38208,99,3118,True
38209,99,3120,True
38211,99,3121,True
38213,99,3145,True
38214,99,3149,True
38217,99,3163,True
38219,99,3201,True
38221,99,3211,True
38223,99,3219,True
38227,99,3228,True
38229,99,3253,True
38231,99,3303,True
38233,99,3307,True
38235,99,3308,True
38240,99,3365,True
38241,99,3379,True
38243,99,3380,True
38245,99,3390,True
38248,99,3415,True
38249,99,3420,True
38251,99,3424,True
38256,99,3471,True
38259,99,3550,True
38260,99,3565,True
38263,99,3600,True
38265,99,3622,True
38266,99,3630,True
38268,99,3639,True
38271,99,3658,True
38272,99,3681,True
38274,99,3719,True
38277,99,3745,True
38281,99,3790,True
38282,99,3821,True
38284,99,3836,True
38285,99,3844,True
38289,99,3951,True
38292,99,3964,True
38295,99,4043,True
38299,99,4083,True
38303,99,4190,True
38304,99,4210,True
38306,99,4215,True
38308,99,4229,True
38309,99,4240,True
38312,99,4251,True
38320,99,4328,True
38322,99,4332,True
38327,99,4441,True
38330,99,4487,True
38332,99,4532,True
38333,99,4684,True
38335,99,4686,True
38337,99,4689,True
38339,99,4695,True
38341,99,4769,True
38342,99,4893,True
38345,99,4977,True
38346,99,4989,True
38348,99,5005,True
38353,99,5048,True
38355,99,5077,True
38358,99,5201,True
38361,99,5206,True
38362,99,5215,True
38365,99,5237,True
38368,99,5295,True
38371,99,5313,True
38372,99,5330,True
38378,99,5356,True
38384,99,5446,True
38387,99,5472,True
38391,99,5530,True
38394,99,5557,True
38396,99,5599,True
38398,99,5627,True
38401,99,5635,True
38403,99,5671,True
38404,99,5685,True
38405,99,5705,True
38407,99,5712,True
38409,99,5789,True
38411,99,5816,True
38414,99,5893,True
38418,99,5959,True
38419,99,6007,True
38427,99,6179,True
38430,99,6206,True
38431,99,6232,True
38433,99,6248,True
38441,99,6545,True
38444,99,6629,True
38446,99,6650,True
38448,99,6667,True
38449,99,6692,True
38450,99,6703,True
38451,99,6717,True
38453,99,6719,True
38454,99,6733,True
38455,99,6762,True
38456,99,6809,True
38457,99,6812,True
38460,99,6850,True
38462,99,6900,True
38469,99,7186,True
38471,99,7209,True
38472,99,7232,True
38474,99,7263,True
38477,99,7377,True
38481,99,7455,True
38486,100,23,True
38487,100,43,True
38491,100,141,True
38494,100,185,True
38495,100,368,True
38500,100,573,True
38504,100,716,True
38506,100,747,True
38507,100,757,True
38508,100,782,True
38509,100,795,True
38514,100,839,True
38516,100,1007,True
38517,100,1048,True
38519,100,1105,True
38520,100,1110,True
38523,100,1322,True
38524,100,1341,True
38525,100,1379,True
38527,100,1463,True
38531,100,1643,True
38532,100,1695,True
38535,100,1738,True
38536,100,1796,True
38539,100,1845,True
38541,100,1969,True
38546,100,2171,True
38547,100,2186,True
38548,100,2237,True
38552,100,2569,True
38553,100,2606,True
38555,100,2643,True
38557,100,2676,True
38559,100,2719,True
38561,100,2742,True
38562,100,2771,True
38565,100,2806,True
38566,100,2817,True
38567,100,3117,True
38568,100,3204,True
38569,100,3333,True
38571,100,3380,True
38572,100,3441,True
38579,100,4025,True
38583,100,4405,True
38584,100,4406,True
38586,100,4427,True
38587,100,4530,True
38589,100,4695,True
38591,100,4788,True
38594,100,5040,True
38597,100,5064,True
38598,100,5152,True
38600,100,5216,True
38603,100,5498,True
38605,100,5515,True
38608,100,5959,True
38609,100,6254,True
38610,100,6411,True
38611,100,6640,True
38612,100,6692,True
38613,100,6733,True
38614,100,6853,True
38615,100,7003,True
38617,100,7264,True
38618,100,7430,True
38620,101,30,True
38621,101,138,True
38624,101,185,True
38627,101,360,True
38629,101,362,True
38631,101,422,True
38632,101,428,True
38636,101,479,True
38639,101,535,True
38642,101,559,True
38645,101,568,True
38646,101,577,True
38647,101,589,True
38648,101,636,True
38650,101,649,True
38651,101,677,True
38653,101,721,True
38654,101,725,True
38656,101,809,True
38659,101,885,True
38662,101,944,True
38665,101,960,True
38666,101,1001,True
38667,101,1110,True
38669,101,1137,True
38670,101,1169,True
38671,101,1181,True
38674,101,1268,True
38675,101,1278,True
38678,101,1316,True
38679,101,1480,True
38681,101,1634,True
38682,101,1719,True
38684,101,1738,True
38685,101,1778,True
38688,101,1858,True
38690,101,1866,True
38692,101,1953,True
38694,101,2186,True
38695,101,2369,True
38699,101,2569,True
38700,101,2588,True
38704,101,2802,True
38709,101,3013,True
38710,101,3118,True
38711,101,3200,True
38714,101,3220,True
38715,101,3228,True
38717,101,3281,True
38718,101,3284,True
38720,101,3324,True
38721,101,3333,True
38722,101,3340,True
38726,101,3630,True
38727,101,3744,True
38729,101,3818,True
38731,101,3870,True
38733,101,3937,True
38735,101,3951,True
38739,101,4468,True
38740,101,4530,True
38744,101,5330,True
38749,101,5498,True
38754,101,5816,True
38756,101,5959,True
38757,101,6254,True
38760,101,6460,True
38763,101,6640,True
38764,101,6692,True
38765,101,6840,True
38767,101,6901,True
38769,101,6969,True
38774,102,55,True
38779,102,138,True
38782,102,147,True
38783,102,152,True
38787,102,218,True
38788,102,281,True
38790,102,301,True
38792,102,360,True
38795,102,428,True
38796,102,459,True
38799,102,479,True
38802,102,533,True
38803,102,551,True
38805,102,589,True
38809,102,618,True
38813,102,696,True
38814,102,725,True
38817,102,864,True
38822,102,956,True
38827,102,1009,True
38829,102,1048,True
38831,102,1166,True
38832,102,1169,True
38833,102,1191,True
38839,102,1307,True
38840,102,1316,True
38841,102,1327,True
38842,102,1341,True
38844,102,1388,True
38848,102,1634,True
38851,102,1737,True
38854,102,1752,True
38855,102,1769,True
38856,102,1796,True
38857,102,1800,True
38859,102,1855,True
38860,102,1858,True
38862,102,1866,True
38864,102,1867,True
38868,102,2154,True
38869,102,2186,True
38871,102,2369,True
38873,102,2374,True
38876,102,2445,True
38877,102,2557,True
38881,102,2809,True
38882,102,2811,True
38884,102,2875,True
38885,102,2877,True
38887,102,3108,True
38890,102,3118,True
38891,102,3120,True
38893,102,3149,True
38895,102,3163,True
38897,102,3253,True
38898,102,3258,True
38902,102,3303,True
38904,102,3365,True
38905,102,3370,True
38909,102,3453,True
38912,102,3550,True
38915,102,3658,True
38918,102,3713,True
38919,102,3744,True
38921,102,3776,True
38925,102,3853,True
38926,102,3951,True
38927,102,4047,True
38928,102,4083,True
38931,102,4197,True
38933,102,4208,True
38934,102,4212,True
38937,102,4229,True
38938,102,4251,True
38940,102,4261,True
38947,102,4530,True
38948,102,4673,True
38954,102,5141,True
38959,102,5487,True
38960,102,5498,True
38961,102,5512,True
38964,102,5624,True
38968,102,6025,True
38970,102,6254,True
38973,102,6648,True
38976,102,6667,True
38977,102,6692,True
38979,102,6703,True
38981,102,6733,True
38982,102,6900,True
38983,102,6901,True
38987,102,7044,True
38989,102,7061,True
38991,102,7083,True
38992,102,7084,True
38995,102,7171,True
38997,102,7262,True
38998,102,7304,True
39001,102,7480,True
39002,103,7,True
39003,103,14,True
39005,103,30,True
39006,103,38,True
39008,103,43,True
39020,103,185,True
39022,103,205,True
39024,103,209,True
39025,103,211,True
39035,103,324,True
39036,103,334,True
39040,103,350,True
39044,103,368,True
39045,103,370,True
39046,103,389,True
39047,103,393,True
39051,103,428,True
39052,103,436,True
39060,103,476,True
39062,103,483,True
39063,103,491,True
39067,103,521,True
39069,103,543,True
39071,103,550,True
39072,103,551,True
39073,103,555,True
39074,103,568,True
39078,103,589,True
39080,103,591,True
39081,103,592,True
39085,103,618,True
39089,103,636,True
39090,103,637,True
39096,103,702,True
39097,103,703,True
39100,103,757,True
39102,103,764,True
39104,103,791,True
39107,103,796,True
39113,103,819,True
39121,103,879,True
39124,103,885,True
39126,103,888,True
39128,103,897,True
39129,103,913,True
39131,103,925,True
39134,103,941,True
39139,103,956,True
39142,103,988,True
39143,103,1001,True
39146,103,1007,True
39149,103,1038,True
39150,103,1056,True
39154,103,1105,True
39156,103,1123,True
39158,103,1165,True
39161,103,1171,True
39163,103,1180,True
39164,103,1187,True
39167,103,1242,True
39170,103,1247,True
39175,103,1287,True
39179,103,1314,True
39180,103,1339,True
39181,103,1345,True
39185,103,1393,True
39188,103,1440,True
39189,103,1467,True
39191,103,1491,True
39195,103,1529,True
39196,103,1532,True
39199,103,1562,True
39201,103,1588,True
39204,103,1644,True
39208,103,1708,True
39210,103,1717,True
39211,103,1720,True
39213,103,1737,True
39216,103,1749,True
39219,103,1760,True
39220,103,1764,True
39223,103,1796,True
39228,103,1825,True
39229,103,1840,True
39230,103,1841,True
39232,103,1855,True
39234,103,1858,True
39237,103,1900,True
39239,103,1941,True
39242,103,1953,True
39243,103,1977,True
39245,103,2012,True
39248,103,2014,True
39250,103,2039,True
39254,103,2117,True
39256,103,2129,True
39257,103,2149,True
39261,103,2182,True
39262,103,2186,True
39263,103,2188,True
39264,103,2226,True
39266,103,2237,True
39268,103,2310,True
39273,103,2379,True
39275,103,2411,True
39277,103,2426,True
39279,103,2464,True
39285,103,2490,True
39286,103,2501,True
39288,103,2510,True
39289,103,2572,True
39290,103,2580,True
39291,103,2631,True
39297,103,2714,True
39301,103,2744,True
39303,103,2768,True
39305,103,2772,True
39307,103,2822,True
39308,103,2830,True
39312,103,2897,True
39313,103,2912,True
39316,103,2922,True
39317,103,2945,True
39318,103,2950,True
39319,103,2987,True
39321,103,3021,True
39322,103,3110,True
39325,103,3115,True
39328,103,3118,True
39329,103,3120,True
39332,103,3125,True
39334,103,3128,True
39335,103,3134,True
39337,103,3138,True
39340,103,3163,True
39341,103,3199,True
39344,103,3236,True
39346,103,3254,True
39348,103,3280,True
39355,103,3380,True
39357,103,3387,True
39359,103,3404,True
39364,103,3440,True
39365,103,3441,True
39369,103,3543,True
39371,103,3547,True
39373,103,3580,True
39375,103,3665,True
39378,103,3693,True
39384,103,3766,True
39391,103,3881,True
39397,103,4033,True
39403,103,4097,True
39406,103,4224,True
39409,103,4244,True
39410,103,4249,True
39411,103,4266,True
39417,103,4328,True
39418,103,4329,True
39423,103,4373,True
39425,103,4439,True
39430,103,4492,True
39433,103,4529,True
39435,103,4532,True
39436,103,4548,True
39438,103,4577,True
39439,103,4630,True
39440,103,4637,True
39442,103,4671,True
39443,103,4681,True
39445,103,4683,True
39449,103,4975,True
39450,103,4977,True
39452,103,4995,True
39459,103,5077,True
39463,103,5122,True
39464,103,5132,True
39466,103,5153,True
39467,103,5162,True
39469,103,5196,True
39471,103,5224,True
39472,103,5225,True
39476,103,5344,True
39478,103,5347,True
39480,103,5391,True
39481,103,5422,True
39483,103,5441,True
39486,103,5486,True
39490,103,5543,True
39492,103,5620,True
39493,103,5683,True
39494,103,5697,True
39497,103,5712,True
39498,103,5717,True
39499,103,5815,True
39502,103,5893,True
39503,103,5896,True
39504,103,5918,True
39506,103,5963,True
39507,103,5972,True
39509,103,5995,True
39511,103,6062,True
39518,103,6219,True
39519,103,6232,True
39523,103,6247,True
39525,103,6254,True
39527,103,6255,True
39533,103,6502,True
39534,103,6518,True
39538,103,6561,True
39539,103,6646,True
39541,103,6667,True
39543,103,6678,True
39546,103,6683,True
39549,103,6719,True
39550,103,6733,True
39551,103,6782,True
39553,103,6846,True
39555,103,6851,True
39557,103,6900,True
39558,103,6911,True
39561,103,6993,True
39563,103,7060,True
39565,103,7061,True
39566,103,7063,True
39567,103,7083,True
39569,103,7215,True
39571,103,7262,True
39572,103,7270,True
39573,103,7280,True
39574,103,7304,True
39576,103,7368,True
39580,103,7454,True
39582,103,7460,True
39583,103,7494,True
39584,104,11,True
39585,104,14,True
39587,104,30,True
39589,104,40,True
39591,104,43,True
39594,104,65,True
39596,104,70,True
39597,104,106,True
39599,104,128,True
39601,104,142,True
39605,104,153,True
39608,104,178,True
39610,104,185,True
39612,104,191,True
39613,104,194,True
39614,104,198,True
39616,104,235,True
39618,104,256,True
39621,104,276,True
39624,104,300,True
39627,104,324,True
39632,104,362,True
39633,104,370,True
39634,104,377,True
39635,104,389,True
39639,104,427,True
39641,104,428,True
39642,104,436,True
39650,104,475,True
39656,104,546,True
39658,104,568,True
39661,104,589,True
39662,104,592,True
39667,104,636,True
39671,104,703,True
39673,104,710,True
39674,104,725,True
39676,104,757,True
39679,104,787,True
39686,104,809,True
39691,104,839,True
39692,104,873,True
39693,104,904,True
39695,104,913,True
39696,104,915,True
39699,104,938,True
39703,104,956,True
39707,104,979,True
39709,104,1001,True
39711,104,1007,True
39718,104,1163,True
39720,104,1207,True
39723,104,1229,True
39726,104,1287,True
39729,104,1303,True
39731,104,1318,True
39735,104,1335,True
39736,104,1339,True
39740,104,1393,True
39742,104,1403,True
39747,104,1440,True
39748,104,1477,True
39750,104,1480,True
39751,104,1503,True
39756,104,1529,True
39760,104,1561,True
39764,104,1588,True
39768,104,1625,True
39772,104,1665,True
39774,104,1714,True
39778,104,1738,True
39779,104,1769,True
39780,104,1796,True
39783,104,1833,True
39784,104,1841,True
39788,104,1864,True
39793,104,1948,True
39795,104,1953,True
39797,104,1959,True
39799,104,1980,True
39802,104,2006,True
39803,104,2014,True
39805,104,2071,True
39808,104,2092,True
39810,104,2154,True
39812,104,2155,True
39819,104,2220,True
39821,104,2221,True
39823,104,2230,True
39826,104,2301,True
39829,104,2321,True
39833,104,2343,True
39836,104,2391,True
39837,104,2415,True
39839,104,2445,True
39843,104,2472,True
39845,104,2490,True
39847,104,2496,True
39853,104,2714,True
39859,104,2836,True
39861,104,2844,True
39864,104,2945,True
39866,104,2986,True
39867,104,3021,True
39872,104,3108,True
39875,104,3115,True
39876,104,3118,True
39877,104,3120,True
39878,104,3121,True
39882,104,3138,True
39884,104,3163,True
39886,104,3204,True
39888,104,3254,True
39889,104,3281,True
39892,104,3337,True
39893,104,3380,True
39900,104,3580,True
39902,104,3626,True
39904,104,3667,True
39907,104,3801,True
39910,104,3841,True
39911,104,3870,True
39912,104,3882,True
39915,104,3965,True
39918,104,4017,True
39921,104,4019,True
39926,104,4062,True
39928,104,4200,True
39930,104,4210,True
39934,104,4256,True
39937,104,4307,True
39938,104,4328,True
39940,104,4373,True
39943,104,4468,True
39945,104,4476,True
39951,104,4577,True
39954,104,4630,True
39958,104,4695,True
39961,104,4717,True
39965,104,4815,True
39966,104,4977,True
39975,104,5132,True
39979,104,5287,True
39984,104,5344,True
39986,104,5347,True
39988,104,5356,True
39990,104,5431,True
39992,104,5433,True
39996,104,5458,True
40002,104,5543,True
40004,104,5621,True
40006,104,5652,True
40008,104,5683,True
40009,104,5697,True
40011,104,5699,True
40015,104,5815,True
40017,104,5828,True
40021,104,5972,True
40022,104,5995,True
40023,104,6041,True
40025,104,6069,True
40027,104,6166,True
40030,104,6232,True
40031,104,6247,True
40034,104,6265,True
40035,104,6277,True
40037,104,6502,True
40042,104,6605,True
40047,104,6667,True
40049,104,6692,True
40051,104,6719,True
40052,104,6722,True
40057,104,6900,True
40060,104,7060,True
40062,104,7061,True
40063,104,7078,True
40065,104,7097,True
40069,104,7176,True
40071,104,7215,True
40072,104,7251,True
40074,104,7262,True
40075,104,7264,True
40078,104,7304,True
40081,104,7368,True
40084,104,7454,True
40085,104,7494,True
40088,105,13,True
40089,105,14,True
40093,105,134,True
40095,105,152,True
40096,105,178,True
40097,105,185,True
40098,105,187,True
40102,105,328,True
40104,105,353,True
40105,105,389,True
40106,105,391,True
40108,105,473,True
40110,105,499,True
40111,105,521,True
40114,105,568,True
40115,105,577,True
40116,105,589,True
40121,105,636,True
40122,105,644,True
40126,105,676,True
40127,105,710,True
40128,105,725,True
40129,105,757,True
40131,105,785,True
40135,105,805,True
40137,105,817,True
40139,105,884,True
40140,105,898,True
40141,105,915,True
40145,105,1007,True
40147,105,1059,True
40148,105,1105,True
40149,105,1137,True
40152,105,1305,True
40154,105,1312,True
40155,105,1313,True
40156,105,1327,True
40159,105,1367,True
40164,105,1626,True
40165,105,1643,True
40167,105,1695,True
40170,105,1810,True
40173,105,1914,True
40174,105,1953,True
40175,105,1990,True
40177,105,2039,True
40179,105,2171,True
40181,105,2186,True
40182,105,2193,True
40184,105,2315,True
40189,105,2490,True
40190,105,2497,True
40193,105,2652,True
40197,105,2806,True
40198,105,2809,True
40199,105,2817,True
40200,105,2822,True
40201,105,3013,True
40202,105,3108,True
40204,105,3118,True
40205,105,3120,True
40207,105,3204,True
40210,105,3338,True
40212,105,3386,True
40213,105,3565,True
40215,105,3567,True
40216,105,3573,True
40219,105,3630,True
40221,105,3719,True
40224,105,3790,True
40226,105,3821,True
40228,105,3836,True
40230,105,3928,True
40234,105,3955,True
40236,105,3958,True
40237,105,4029,True
40239,105,4038,True
40246,105,4210,True
40248,105,4234,True
40249,105,4240,True
40250,105,4275,True
40253,105,4322,True
40255,105,4452,True
40257,105,4474,True
40258,105,4656,True
40260,105,4695,True
40263,105,4709,True
40265,105,4815,True
40270,105,5047,True
40273,105,5064,True
40275,105,5077,True
40279,105,5216,True
40283,105,5330,True
40293,105,5685,True
40296,105,5797,True
40299,105,5959,True
40300,105,6025,True
40302,105,6248,True
40303,105,6254,True
40306,105,6640,True
40308,105,6703,True
40309,105,6809,True
40310,105,6853,True
40311,105,6911,True
40313,105,6980,True
40316,105,7264,True
40317,105,7343,True
40318,105,7368,True
40319,105,7430,True
40320,106,4,True
40324,106,24,True
40326,106,37,True
